Gene stable ID	Gene type
YEL047C	protein_coding
YBR241C	protein_coding
YOR039W	protein_coding
YLR032W	protein_coding
YHR084W	protein_coding
YNL030W	protein_coding
YOR084W	protein_coding
YLR308W	protein_coding
YLR049C	protein_coding
YOR160W	protein_coding
YGR005C	protein_coding
YDR243C	protein_coding
tK(UUU)G2	tRNA
YLR025W	protein_coding
YPL009C	protein_coding
YOR392W	protein_coding
YEL054C	protein_coding
YDR150W	protein_coding
YLR159C-A	protein_coding
YGR162W	protein_coding
YKL002W	protein_coding
YJL139C	protein_coding
YEL067C	protein_coding
YML077W	protein_coding
snR41	snoRNA
YDR186C	protein_coding
YKR092C	protein_coding
YJR129C	protein_coding
YBR116C	protein_coding
YFL026W	protein_coding
YNL331C	protein_coding
YNL137C	protein_coding
YKR004C	protein_coding
YLR052W	protein_coding
YDR175C	protein_coding
YBL108C-A	protein_coding
YIL010W	protein_coding
YML088W	protein_coding
YLR075W	protein_coding
YOL088C	protein_coding
YPL257W	protein_coding
YPR169W	protein_coding
YPR139C	protein_coding
YDR462W	protein_coding
YBR031W	protein_coding
YPL197C	protein_coding
YGR251W	protein_coding
YML020W	protein_coding
YHR045W	protein_coding
snR69	snoRNA
RME2	ncRNA
tN(GUU)N1	tRNA
tT(CGU)K	tRNA
YDR508C	protein_coding
YNL097C	protein_coding
YMR180C	protein_coding
YER056C-A	protein_coding
YHR219C-A	protein_coding
YLR279W	protein_coding
YDL189W	protein_coding
YOR341W	protein_coding
YPL217C	protein_coding
YOR345C	protein_coding
YCR100C	protein_coding
YHL002W	protein_coding
YJR105W	protein_coding
YMR173W-A	protein_coding
YMR091C	protein_coding
YOR206W	protein_coding
snR53	snoRNA
YGL015C	protein_coding
YCR052W	protein_coding
YNL150W	protein_coding
YGL156W	protein_coding
YBR115C	protein_coding
YNL191W	protein_coding
YER158W-A	protein_coding
YCL040W	protein_coding
YNL288W	protein_coding
YOR019W	protein_coding
YDR018C	protein_coding
tV(AAC)K1	tRNA
YKL131W	protein_coding
YLR128W	protein_coding
YCL011C	protein_coding
YIL146C	protein_coding
YAL016W	protein_coding
YJL204C	protein_coding
YOL119C	protein_coding
YLL056C	protein_coding
YLR217W	protein_coding
tT(AGU)I2	tRNA
YAL037W	protein_coding
YOR214C	protein_coding
YNL306W	protein_coding
YMR244C-A	protein_coding
YGL087C	protein_coding
YOR385W	protein_coding
YHL031C	protein_coding
YFL031C-A	protein_coding
YOL085C	protein_coding
YHR094C	protein_coding
YIL156W-B	protein_coding
YOR114W	protein_coding
YOL072W	protein_coding
YIL086C	protein_coding
YMR191W	protein_coding
YIL115W-A	protein_coding
YDR492W	protein_coding
RUF22	ncRNA
YNR069C	protein_coding
YPL102C	protein_coding
YLR437C	protein_coding
YER011W	protein_coding
YLR054C	protein_coding
YPL208W	protein_coding
YLR466W	protein_coding
YIL156W-A	protein_coding
YDR542W	protein_coding
YDR523C	protein_coding
YDR438W	protein_coding
YDL094C	protein_coding
YNL105W	protein_coding
YMR139W	protein_coding
YBR223W-A	protein_coding
YJL160C	protein_coding
YBR293W	protein_coding
YCR031C	protein_coding
YOR082C	protein_coding
YMR290C	protein_coding
YDR387C	protein_coding
YDL243C	protein_coding
YDL246C	protein_coding
snR8	snoRNA
YOL144W	protein_coding
YML089C	protein_coding
tL(UAA)K	tRNA
YBL055C	protein_coding
tD(GUC)Q	tRNA
YNR017W	protein_coding
YIR015W	protein_coding
tG(GCC)O1	tRNA
YOL048C	protein_coding
YKL103C	protein_coding
YBR182C-A	protein_coding
YMR027W	protein_coding
YOR237W	protein_coding
YEL041W	protein_coding
YBR225W	protein_coding
YLL032C	protein_coding
YOR185C	protein_coding
YMR172W	protein_coding
YLL050C	protein_coding
YPL071C	protein_coding
YOR142W-B	transposable_element
YCL020W	transposable_element
YGR038C-A	transposable_element
YJR027W	transposable_element
YGR161C-C	transposable_element
YBL005W-B	transposable_element
YFL002W-B	transposable_element
YPL257W-A	transposable_element
YAR010C	transposable_element
YER138C	transposable_element
YNL054W-B	transposable_element
YAR009C	transposable_element
YDR170W-A	transposable_element
YER137C-A	transposable_element
YGR027W-A	transposable_element
YPR158W-A	transposable_element
YPL257W-B	transposable_element
YPR158C-D	transposable_element
YHR214C-B	transposable_element
YBL100W-A	transposable_element
YGR109W-A	transposable_element
YMR045C	transposable_element
YMR050C	transposable_element
YML045W	transposable_element
YER159C-A	transposable_element
YDR210W-B	transposable_element
YOR192C-A	transposable_element
YHL009W-B	transposable_element
YDR210C-D	transposable_element
YDR316W-B	transposable_element
YLR410W-B	transposable_element
YJL113W	transposable_element
YDR261C-D	transposable_element
YDR210C-C	transposable_element
YDR261C-C	transposable_element
YDR261W-B	transposable_element
YDR365W-A	transposable_element
YER160C	transposable_element
YGR027W-B	transposable_element
YDR316W-A	transposable_element
YDR261W-A	transposable_element
YIL082W-A	transposable_element
YDR365W-B	transposable_element
YPR137C-A	transposable_element
YOL103W-B	transposable_element
YLR410W-A	transposable_element
YJR026W	transposable_element
YGR038C-B	transposable_element
YBR012W-B	transposable_element
YML040W	transposable_element
YPR137C-B	transposable_element
YGR161C-D	transposable_element
YHR214C-C	transposable_element
YFL002W-A	transposable_element
YLR157C-A	transposable_element
YJR028W	transposable_element
YBR012W-A	transposable_element
YLR256W-A	transposable_element
YDR098C-B	transposable_element
YNL284C-B	transposable_element
YPR158W-B	transposable_element
YOR142W-A	transposable_element
YPL060C-A	transposable_element
YJL114W	transposable_element
YOR192C-B	transposable_element
YBL005W-A	transposable_element
YOR343W-B	transposable_element
YML045W-A	transposable_element
YMR046C	transposable_element
YLR035C-A	transposable_element
YHL009W-A	transposable_element
YLR227W-A	transposable_element
YJR029W	transposable_element
YBL100W-B	transposable_element
YDR098C-A	transposable_element
YNL284C-A	transposable_element
YMR051C	transposable_element
YDR210W-A	transposable_element
YGR161W-A	transposable_element
YLR157C-B	transposable_element
YDR034C-D	transposable_element
YGR109W-B	transposable_element
YML039W	transposable_element
YNL054W-A	transposable_element
YOR343W-A	transposable_element
YDR034C-C	transposable_element
YGR161W-B	transposable_element
YCL019W	transposable_element
YLR227W-B	transposable_element
YOL103W-A	transposable_element
YPR158C-C	transposable_element
